object_id,g__n_obs,i__n_obs,r__n_obs,u__n_obs,y__n_obs,z__n_obs,g__flux_mean,i__flux_mean,r__flux_mean,u__flux_mean,y__flux_mean,z__flux_mean,g__flux_std,i__flux_std,r__flux_std,u__flux_std,y__flux_std,z__flux_std,g__min_flux,i__min_flux,r__min_flux,u__min_flux,y__min_flux,z__min_flux,g__max_flux,i__max_flux,r__max_flux,u__max_flux,y__max_flux,z__max_flux,g__amp,i__amp,r__amp,u__amp,y__amp,z__amp,g__snr_mean,i__snr_mean,r__snr_mean,u__snr_mean,y__snr_mean,z__snr_mean,g__frac_snr_gt3,i__frac_snr_gt3,r__frac_snr_gt3,u__frac_snr_gt3,y__frac_snr_gt3,z__frac_snr_gt3,g__frac_snr_gt5,i__frac_snr_gt5,r__frac_snr_gt5,u__frac_snr_gt5,y__frac_snr_gt5,z__frac_snr_gt5,g__time_span,i__time_span,r__time_span,u__time_span,y__time_span,z__time_span
lin_noroth_uir,11.0,20.0,22.0,5.0,16.0,16.0,0.4931098771902845,0.7067778050409392,0.43846844136052304,0.3974188395123558,0.7014210857898837,1.4004524406989307,1.4617205656748946,2.413379632543181,1.4875001109739296,1.1734923971446218,1.708513023867247,2.5520198600307333,-1.2452852399282766,-2.746492112194637,-2.5781717623122566,-1.0962946980071195,-3.345506896469179,-3.585426268964156,4.457181013263911,8.994050179203743,3.9303664438816797,2.0217439616849853,2.892542600334537,8.6596919686018,5.7024662531921875,11.74054229139838,6.508538206193936,3.118038659692105,6.238049496803717,12.245118237565956,9.897410657829314,7.28362125545228,7.288028164678221,2.6539681020583594,1.5640683399930198,5.3999462514355,0.6363636363636364,0.75,0.7272727272727273,0.4,0.0625,0.6875,0.5454545454545454,0.55,0.5909090909090909,0.2,0.0,0.375,1734.7072000000044,1729.2946999999986,1558.800900000002,1691.4072000000015,1209.6944000000003,1729.2946999999986
luith_faun_aglareb,17.0,44.0,44.0,10.0,25.0,33.0,-0.28505798989602754,0.32579515202573434,0.33301656727913104,0.0027586294722893034,0.9379462371318422,0.3927896151980439,0.9021002950587631,1.1644903161511104,1.1084149832169505,0.6643655898659129,1.6591335723499705,1.054396652042176,-1.6715606669310463,-1.9715577138857012,-2.191939082816529,-0.8398121220207421,-4.585704000597134,-2.3167242407092656,1.2496194959930178,2.1707860619329256,2.161893007512468,1.303763725092426,3.7500931174667897,1.8176332999131901,2.921180162924064,4.142343775818627,4.353832090328996,2.1435758471131683,8.335797118063923,4.134357540622456,5.987359299536407,3.977894772550876,5.300009569138283,1.9452489111141833,1.1149559257925155,2.12981627024648,0.8823529411764706,0.6136363636363636,0.7727272727272727,0.2,0.04,0.21212121212121213,0.4117647058823529,0.3409090909090909,0.4772727272727273,0.0,0.0,0.030303030303030304,1916.578300000001,2229.5386,2338.7108000000007,1812.2583000000013,2270.7814,2297.4679999999935
lunt_cenedril_toll,13.0,45.0,39.0,17.0,28.0,40.0,0.1724653474441039,0.18117405504025197,0.3267518034651673,0.7259763939668242,0.2581377007759985,0.17381456224826955,0.7299325261002029,0.5159330050172014,0.60652075232921,1.0276626087883045,1.3330814268469684,0.6858702739905782,-0.7430464457988737,-0.5750462699044473,-1.615531447042726,-0.8839410673612278,-2.3643981939375123,-1.1484865272558042,1.7759643063294694,2.032003170088794,1.8923558200418704,2.78471142443013,3.0605249740578375,1.8577843923914155,2.5190107521283434,2.6070494399932413,3.5078872670845964,3.6686524917913577,5.42492316799535,3.0062709196472195,4.534268209562798,1.2336752294881868,2.6184782736195,3.4786303403083414,0.853431819535777,1.1072702911150902,0.6923076923076923,0.08888888888888889,0.3076923076923077,0.4117647058823529,0.0,0.05,0.38461538461538464,0.022222222222222223,0.1794871794871795,0.23529411764705882,0.0,0.0,2505.666599999997,2575.8139999999985,2564.5904999999984,2570.202299999997,2387.8189000000057,2570.2021999999997
maecheneb_manadh_achad,11.0,32.0,35.0,11.0,22.0,38.0,-0.029353541908030766,0.17357960615105142,0.22936495002324428,0.05663480242185532,-0.34328137083793275,-0.06308429571064547,0.9204324508429158,1.968501662228581,1.6118358609661798,0.6864246019944382,2.328711945605969,2.106964360880416,-1.23704080367693,-3.244746478401421,-2.2200522898340496,-0.8182760858145305,-3.7375480818883635,-2.9420402289551624,1.291515056141644,3.6264324951456115,3.2179722467478737,1.5947368329365557,4.8482221255399365,3.7258810918611416,2.528555859818574,6.871178973547032,5.438024536581923,2.413012918751086,8.5857702074283,6.667921320816304,7.678420356732585,5.9005651241293515,7.799125155455582,1.4429644785580196,1.8994316634372743,4.2846801214923245,1.0,0.84375,0.9142857142857143,0.0,0.22727272727272727,0.7894736842105263,0.8181818181818182,0.65625,0.7142857142857143,0.0,0.0,0.39473684210526316,1973.0666999999958,2187.424500000001,2104.6045000000013,1980.3742999999959,2289.7316999999966,2087.553200000002
maen_amloth_alag,11.0,36.0,33.0,10.0,24.0,34.0,0.5412399503854576,0.856677784559117,0.5393499214359266,-0.11439094082956602,0.7278455329686923,0.8737208422866485,0.7964075283950319,1.0267033153214022,0.9150729807070461,0.4198299204038568,1.6513546441960008,1.1506685521708657,-0.645922389015884,-0.8840732090931551,-0.9530678073655611,-0.8773244466417113,-3.0244987961224785,-1.010751956944424,1.606853216082898,3.2497756970077223,2.0744488430202614,0.5960095168170603,3.0194579431936472,2.8488616076028688,2.252775605098782,4.133848906100877,3.0275166503858224,1.4733339634587717,6.043956739316126,3.859613564547293,8.832930743217995,4.529671061110778,5.574863207251997,1.3395810925065625,1.4500154090820503,2.9722541206799913,0.8181818181818182,0.5277777777777778,0.6363636363636364,0.0,0.08333333333333333,0.4117647058823529,0.6363636363636364,0.3888888888888889,0.3939393939393939,0.0,0.0,0.14705882352941177,1816.7567000000054,2205.547400000003,2181.5480000000025,1447.1655000000028,1883.9550999999992,2159.9486000000034
magol_bronwe_parf,174.0,190.0,183.0,156.0,171.0,184.0,0.031888937812352317,0.13375226111205307,0.06817147568591243,-0.041430208887996235,0.18091328479330768,0.1355602864354245,0.2952186762883133,0.590041076887696,0.4683443489795729,0.40886031194400685,1.432000639128039,0.731614488570937,-0.606923339020703,-0.5739083970635248,-0.6259572868073318,-1.8204789343022236,-4.468582678205403,-1.5275674943629223,2.0761996807425778,3.4905196343598406,4.040377370423843,1.7230872366153733,4.947457057110278,4.134906878787282,2.683123019763281,4.064428031423366,4.666334657231175,3.5435661709175967,9.416039735315682,5.6624743731502045,1.2024387103687342,1.298569564983451,1.5280197081648004,0.8660997287835424,0.8883959661734865,1.150223710832343,0.05172413793103448,0.06842105263157895,0.06557377049180328,0.00641025641025641,0.017543859649122806,0.05434782608695652,0.017241379310344827,0.04736842105263158,0.03825136612021858,0.0,0.0,0.03804347826086957,2255.2851999999984,2255.2851999999984,2248.148199999996,2264.8012000000017,2245.7692000000025,2252.906200000005
magol_honeg_sirion,10.0,34.0,42.0,14.0,22.0,37.0,0.45007617249392223,0.4222205531367065,0.42239070581552635,0.607689491382829,-0.2579042381503371,0.2801122103018415,0.4300923542729583,0.46893929193511424,0.4568036056707112,0.857108060824515,1.3188353561192028,0.6008194753058408,-0.18774166819731247,-0.4666906959841451,-0.493243308348622,-1.349044599237313,-2.1884681119052467,-1.0098199840975306,1.1859110428223298,1.898963215251966,1.3611348276237605,1.597013100161389,2.8175784940990503,2.1767352108805897,1.3736527110196424,2.365653911236111,1.8543781359723825,2.946057699398702,5.006046606004297,3.18655519497812,5.25260456050056,1.9918155181768764,3.4244008143501414,3.461902847296925,0.8327574209475703,1.1049552916938115,0.6,0.14705882352941177,0.47619047619047616,0.6428571428571429,0.0,0.0,0.3,0.029411764705882353,0.2619047619047619,0.2857142857142857,0.0,0.0,1451.893799999998,1574.8055000000022,1587.6088000000018,1446.7724999999991,1567.1235000000015,1638.8220000000001
magol_menel_gwael,13.0,36.0,44.0,13.0,21.0,30.0,-7.200528600378626,-6.194706007766164,-6.404743617249485,-3.04310338201874,-4.596396137313768,-5.569627448335853,4.371066012509127,5.395775407610935,5.934494386863756,4.598825348093878,4.891124558870645,4.743823785550167,-11.108567712775528,-11.841001945250767,-13.96449272032999,-10.898840257274097,-11.981102756274506,-11.196544351629349,2.027021142242876,3.6680048589825,4.203909474474302,2.244812021467268,3.323532436568229,3.7207519762879344,13.135588855018405,15.509006804233266,18.16840219480429,13.143652278741365,15.304635192842735,14.917296327917283,65.21614691078456,30.33921912705019,41.50926720462537,11.995787207065755,4.401781177386335,15.902863620292862,1.0,0.8888888888888888,0.8409090909090909,0.6153846153846154,0.5714285714285714,0.8666666666666667,1.0,0.8611111111111112,0.8409090909090909,0.46153846153846156,0.38095238095238093,0.7666666666666667,2141.900099999999,2578.8050000000003,2536.1802000000025,1830.2056000000011,2216.4935999999943,2280.4308999999994
meldir_eglan_mirdan,10.0,22.0,17.0,8.0,16.0,19.0,-3.4711217252569297,-0.9864897951877025,-1.6992543599700014,-1.059629366351296,0.7427952630935368,-0.9319506919345532,4.151045222530075,4.16008336479409,4.7372428276725165,3.184332539316946,3.5436290334413068,4.132965110371503,-9.058721267569899,-9.43803994558258,-10.661758814174142,-6.735454274141278,-9.105661424692604,-9.042917261218806,2.286486554539372,3.668395849364082,4.338201916971839,1.8879504163628242,4.5628020088744,4.346624498743038,11.345207822109272,13.10643579494666,14.99996073114598,8.623404690504103,13.668463433567005,13.389541759961844,40.24681047837132,12.66641620260022,23.18147380095532,7.45827753014878,2.6872237294411416,7.40759496911845,0.8,0.8181818181818182,0.7647058823529411,0.5,0.375,0.5789473684210527,0.8,0.6363636363636364,0.6470588235294118,0.5,0.0625,0.47368421052631576,1201.1417000000001,1682.6686000000045,1198.4667000000045,1179.7406000000046,1583.6880999999994,1586.3631999999998
melethril_imlad_mindon,15.0,38.0,44.0,11.0,32.0,38.0,-0.2358356368660456,-0.25640046600737876,-0.21335306468406448,-0.22841040934035933,0.07917383779712997,-0.0673117382073336,0.6826231752973932,0.9996872942966434,0.9882602449262801,0.7286384065030991,1.5087057385654918,1.0721920823351951,-1.4829916844538515,-2.5109925811142326,-1.9762920412305236,-1.3038477669650512,-2.791004194352622,-2.502146957045044,1.0357683971520022,2.0205780593382827,1.760006745689926,1.141440800512654,3.0521232485802723,1.95321668285026,2.518760081605854,4.531570640452515,3.7362987869204494,2.4452885674777054,5.843127442932895,4.455363639895304,5.1500780744331625,2.5218794950451686,5.071214048451666,1.9860047978714908,1.01013625501291,1.791313163993637,0.7333333333333333,0.2894736842105263,0.5909090909090909,0.36363636363636365,0.0,0.15789473684210525,0.5333333333333333,0.13157894736842105,0.5,0.0,0.0,0.0,2579.0175000000017,2537.5458999999973,2579.0174999999945,2579.0175000000017,2568.6497000000018,2527.178
melethron_Rochirrim_Mithrim,9.0,40.0,42.0,14.0,27.0,36.0,0.14936577351211355,0.22696016647145817,0.3455161289977979,0.16410777137249194,0.3095090953587882,0.3007736986528664,0.3447313385630532,0.733655490347169,0.9075602242597423,0.42083168498998036,1.105000554511174,0.9753420580208477,-0.1191567418442281,-1.72044384909863,-0.5367434173986567,-0.28485941915427976,-1.6159720454676112,-1.6179295866568002,1.089868839477218,3.7969604911863506,3.6949464304230126,1.4058378641196305,2.815400200957392,3.6179440994566154,1.209025581321446,5.517404340284981,4.231689847821669,1.6906972832739102,4.431372246425003,5.235873686113416,1.7132601109094783,1.3892139061232496,3.1124032043120318,0.8982759813216088,0.7223407641798881,1.313465349632157,0.1111111111111111,0.05,0.16666666666666666,0.07142857142857142,0.0,0.08333333333333333,0.1111111111111111,0.025,0.14285714285714285,0.0,0.0,0.027777777777777776,2256.914499999999,2722.0118999999977,2829.341999999997,2215.175000000003,2641.514199999998,2626.6073000000033
merilin_gwanur_meldir,7.0,19.0,18.0,7.0,13.0,19.0,1.0400930141232105,0.36763823861403927,0.47531210788138,0.38788451044985467,-0.06712128930591625,0.38752953242075017,1.1633561822303966,1.1774932748245879,1.1502619933937681,1.6666639492684907,1.637644080191675,1.0584142035370074,-0.19417949446557378,-1.4453589422633222,-1.126960910704324,-2.288657800182539,-2.557701581058735,-2.1423512699738607,2.3970080506411504,1.9390640920988387,2.2849133338182743,2.854706180959307,2.315359500969573,2.2206316688276164,2.5911875451067243,3.384423034362161,3.4118742445225982,5.143363981141846,4.873061082028308,4.362982938801477,7.9784233417614,4.18301859997476,4.813444688395112,3.6022140044868904,1.0463900993891193,1.394437775917509,0.42857142857142855,0.6842105263157895,0.5555555555555556,0.42857142857142855,0.0,0.10526315789473684,0.42857142857142855,0.2631578947368421,0.5,0.42857142857142855,0.0,0.0,716.9493000000002,1175.2846999999965,1206.0111000000034,1118.9529000000039,1152.2399000000005,1139.4372000000003
min_lunt_eryn,11.0,36.0,33.0,9.0,19.0,33.0,0.5031670772555435,0.3049158929796615,0.27503965389479845,0.5854309095054712,0.5261965390779314,0.059478466046607774,0.7301555092070207,0.4879014669266148,0.6445160751207883,0.9811703523591041,1.4313237101377982,0.8280342758328146,-0.30595326388964605,-0.45033085728563,-0.7491526891986934,-0.6901197554745409,-2.7407598406807634,-2.327869630581325,1.7057625021752685,1.4013135499320337,1.9573526357895077,2.230830677782052,3.219464415493954,1.569430591157311,2.0117157660649143,1.8516444072176637,2.706505324988201,2.9209504332565928,5.960224256174717,3.897300221738636,4.492674361421849,1.5129641068417308,2.3122768731256023,2.4094825890426996,0.9793016708096451,1.028882035225283,0.2727272727272727,0.16666666666666666,0.24242424242424243,0.3333333333333333,0.0,0.06060606060606061,0.2727272727272727,0.0,0.15151515151515152,0.2222222222222222,0.0,0.0,1460.0256000000008,1939.5959999999977,1920.9460999999937,1563.9324999999953,1870.3247000000047,1593.2396000000008
minuial_gondrath_gwaloth,14.0,36.0,42.0,13.0,26.0,36.0,0.3754857974500826,0.7507102342608873,0.8378216149805259,0.28978737753580924,1.1712982604171918,1.1157620442420726,0.7045555576945021,2.3042335464823833,2.103658596303553,0.4525712793687875,3.5775864155067922,2.977152217334612,-0.20735106670713938,-0.8057357319381668,-1.0361789838440807,-0.3178532156541106,-4.462245255133603,-0.8474020128755548,2.576371261445969,10.596608013475574,9.393268101541716,1.0509718507392842,11.739467499503345,11.738836930376763,2.7837223281531083,11.402343745413742,10.429447085385798,1.368825066393395,16.201712754636947,12.586238943252319,2.650060897222857,3.0476305589915214,5.241148947375176,1.2409833969436455,1.758317099491753,2.3675398388135878,0.21428571428571427,0.2222222222222222,0.30952380952380953,0.07692307692307693,0.11538461538461539,0.1388888888888889,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.0,0.11538461538461539,0.1111111111111111,1519.8106000000043,1953.1535999999978,1980.1080000000002,1980.1080000000002,1955.226999999999,1996.695200000002
minuial_morn_hador,15.0,48.0,40.0,13.0,33.0,35.0,0.23422616478233055,0.7331119821203314,0.3050174359910187,-0.09620544567311108,0.36341037472120996,0.7828302175467976,0.7680283167826114,1.4657742448882558,0.8003709097846682,0.26899045078901057,1.5169069093247738,1.2642221739834683,-0.14059504149526783,-1.2595451618034326,-0.4234439228099463,-0.5406315180380025,-3.7735418091004904,-1.195841224070399,3.082868396253076,4.181496662224808,4.040032435976947,0.36049710640758215,3.032517829196562,4.659905630411164,3.223463437748344,5.441041824028241,4.4634763587868935,0.9011286244455846,6.806059638297052,5.855746854481564,2.2355979639666774,2.989528633253075,2.4041466065909747,0.6183346225142011,0.8891054336189883,1.8947361847496476,0.06666666666666667,0.25,0.15,0.0,0.0,0.2571428571428571,0.06666666666666667,0.1875,0.075,0.0,0.0,0.08571428571428572,1560.018799999998,1932.766499999998,1872.9429000000018,1527.8059999999969,1557.7177999999985,1932.766499999998
mir_agar_aphadrim,13.0,34.0,44.0,11.0,26.0,36.0,-0.24470965025285907,1.6572264528933207,0.40113407911467114,-0.4982908667448065,0.4614961657491854,0.8996928773515278,0.6623828322523913,4.345573773674529,2.231581315914647,0.8067711208309222,3.459233453899551,3.234668825345848,-2.427839758305507,-2.6845229960052985,-2.5970170834638466,-2.3688383806106716,-3.4836256415736777,-2.925912000731545,0.22944642926773706,10.885482921719886,6.290109598736993,0.16794597374514744,11.573076060748225,9.61577246648724,2.657286187573244,13.570005917725185,8.88712668220084,2.5367843543558193,15.056701702321902,12.541684467218785,3.3071085468392685,8.642128614764035,7.035830357774194,1.7295741299435858,2.026780041144905,3.600312828732056,0.15384615384615385,0.47058823529411764,0.45454545454545453,0.18181818181818182,0.07692307692307693,0.2777777777777778,0.15384615384615385,0.4117647058823529,0.36363636363636365,0.18181818181818182,0.07692307692307693,0.16666666666666666,1115.2680000000037,1637.7024999999994,1641.407699999996,1183.814400000003,1615.4712,1776.647800000006
mir_gilgalad_aear,7.0,35.0,27.0,8.0,20.0,27.0,0.9685769732836389,0.20888456272692696,0.6167813605619882,0.1440465366733249,0.26988296967078484,0.2765555852988974,2.3358643823433556,1.5084136377765118,1.885893569714127,5.408102239293453,1.649153912680406,1.2404273906645098,-3.6867675268649753,-3.087919862896974,-2.889727427628995,-6.557032222417504,-3.4029666357235766,-2.6324185729739384,3.0428626597953228,2.8487869745846526,4.552204367204428,9.485859536839172,3.5669268216079715,1.9114520613504293,6.729630186660298,5.936706837481626,7.441931794833423,16.042891759256676,6.969893457331548,4.543870634324367,26.800885573561093,4.570676184331703,9.52243701257457,14.607852625360374,1.1996249242124224,2.268293306607931,1.0,0.6285714285714286,0.8518518518518519,0.875,0.0,0.2222222222222222,0.8571428571428571,0.4,0.7407407407407407,0.875,0.0,0.07407407407407407,1905.9789000000019,1898.629399999998,2106.866200000004,1834.9333999999944,1920.6779999999999,1901.0792999999976
mirdan_amlug_imlad,10.0,25.0,28.0,10.0,16.0,15.0,0.5913071066988677,0.5333402778994292,0.601314238511165,0.09424898767005307,1.0894698280885315,0.6391359002121173,0.4963523603272124,0.999986329669319,0.8811304942879037,0.35828566099788983,1.5250143385318746,1.2171194187575025,-0.0415969740720238,-1.2726951839788614,-0.8855786864400986,-0.4703890910002805,-1.593455109282682,-1.4543460894800306,1.349835053947852,2.1471234331747593,2.258093687636669,0.6134324879508402,4.65029672113755,2.982862641415407,1.391432028019876,3.419818617153621,3.143672374076768,1.0838215789511207,6.243751830420232,4.4372087308954375,6.138428753620605,4.3787480422079605,5.648536898475773,1.1093574006348086,1.4859211310325433,2.9230608018037647,0.5,0.44,0.39285714285714285,0.0,0.0625,0.4,0.4,0.32,0.35714285714285715,0.0,0.0,0.2,2618.2728999999963,2618.2729000000036,2630.9216000000015,2533.9484999999986,1909.9478000000017,2474.9214000000065
mithril_minai_honeg,17.0,41.0,39.0,15.0,31.0,41.0,-0.16082134393557912,-0.5584393831358533,-0.387966803216578,-0.011342704127528906,-0.577901080479651,-0.7820793155728754,0.794238111333496,1.250038623666404,1.0439372633238215,0.5221127963111941,1.8366555326264196,1.3942597446745062,-1.3460923241163902,-2.794586875322909,-2.1810275160729518,-0.9083336294345224,-5.080578968976304,-3.9748258361480526,1.0345644731839856,2.010292860360721,1.153553433378648,0.6707693365521106,3.6627594779966564,1.528106394283383,2.380656797300376,4.80487973568363,3.3345809494516,1.5791029659866331,8.74333844697296,5.502932230431435,6.961603000903936,4.477257296006807,6.862140267016642,1.3853211062782598,1.1289172532348077,2.9104029718693356,0.7647058823529411,0.6829268292682927,0.8717948717948718,0.13333333333333333,0.0,0.4878048780487805,0.47058823529411764,0.36585365853658536,0.6410256410256411,0.0,0.0,0.14634146341463414,1858.2154999999984,2302.521099999998,2300.207000000002,1529.6145000000033,2256.239300000001,2186.816500000001
muil_drego_meldir,19.0,36.0,32.0,10.0,26.0,44.0,-0.0025122995639759844,0.2737790935467031,0.2941286484999239,-0.07937127910873554,0.39709221221025714,0.10424605774202257,0.9052824749992918,0.7470187849596309,0.8443727376784721,0.647265630459626,1.3908740458220856,0.7832087236924569,-1.143031268515119,-0.9378526344331937,-1.1246370058208406,-1.092278379004645,-3.6363581402807843,-1.5141538916370672,1.6849942338336195,1.570185664270722,1.908049278727365,0.9732160565608206,3.295545381631658,1.7729096934098716,2.8280255023487384,2.508038298703916,3.0326862845482054,2.0654944355654656,6.931903521912442,3.2870635850469387,7.54163318626658,2.334847696139829,4.689763314080947,1.799591908613986,0.7500319518140416,1.4238091811270375,0.8421052631578947,0.2777777777777778,0.71875,0.2,0.0,0.06818181818181818,0.6842105263157895,0.08333333333333333,0.375,0.0,0.0,0.022727272727272728,2442.6059999999998,2479.954700000002,2447.5857999999935,2181.165000000001,2422.6866999999984,2479.954700000002
mund_loss_tinnu,11.0,22.0,26.0,12.0,21.0,24.0,-1.0377647048761809,-0.004579680024389362,-0.1969974069350007,-1.6239226557709892,0.06439005970374832,-0.40071204413948114,1.710673657084074,1.0109359211686595,1.3692661845177094,3.9555277330390335,1.1249694817379507,1.1456864060143173,-4.383248328614528,-2.1883427770191113,-3.3221776041564763,-7.436064009644341,-2.3117241664060666,-2.405954397812271,1.8852723859447085,1.908235969559878,1.927013646156445,4.7689140784364605,2.4588512506556035,2.4124216847966893,6.268520714559236,4.09657874657899,5.249191250312921,12.204978088080802,4.77057541706167,4.81837608260896,13.698199103315329,3.240872941121756,6.112636957548914,10.017001116765977,0.6885159612526168,1.6250846016628706,0.8181818181818182,0.4090909090909091,0.5769230769230769,0.6666666666666666,0.0,0.16666666666666666,0.6363636363636364,0.22727272727272727,0.46153846153846156,0.5833333333333334,0.0,0.041666666666666664,1866.270399999994,2300.5015000000058,2180.395000000004,1921.7042000000001,1832.3940999999977,2300.5015000000058
myril_Mirion_lathron,19.0,35.0,35.0,15.0,26.0,28.0,0.2564722219978357,0.4928068076660262,0.7074556002432865,-0.04405343965244136,1.0070642466395694,0.7737919593609259,0.644546817897555,1.1281887943017517,1.5359175998200663,0.394550968314575,1.8157579586229173,1.4544600889990753,-0.3016420338078065,-1.0039351733314033,-0.3948605231600469,-0.7458653204587218,-1.745912607092193,-0.8740488741362058,2.4854699910460774,5.294708180209914,5.833001984582224,0.6705889385491821,6.16742497488993,4.5187414703548106,2.787112024853884,6.298643353541317,6.227862507742271,1.416454259007904,7.913337581982123,5.392790344491017,2.8359610353235962,2.344793103809714,4.07159791823778,0.9790154568892427,0.7956700819713428,1.7334678087282287,0.10526315789473684,0.14285714285714285,0.17142857142857143,0.0,0.0,0.14285714285714285,0.10526315789473684,0.11428571428571428,0.17142857142857143,0.0,0.0,0.14285714285714285,2303.9964000000036,2228.8345999999947,2257.743000000002,2303.9964000000036,2303.996299999999,2237.5070999999953
nath_corf_hadhod,12.0,13.0,15.0,,,9.0,3.59037179914201,5.576142663026055,2.98322441796891,,,9.56127101532799,7.476476235236156,10.789946579983697,7.1396318850915215,,,12.654916119632533,-1.5574074726557445,-3.4546768693016086,-2.7033520048046715,,,-1.50561850317271,23.289446289134123,31.511899957320818,22.12344111781341,,,31.012268624996548,24.846853761789866,34.96657682662243,24.82679312261808,,,32.51788712816926,40.68571899013515,18.16583934319494,24.511115657140717,,,14.936270428999372,0.8333333333333334,0.5384615384615384,0.9333333333333333,,,0.4444444444444444,0.8333333333333334,0.5384615384615384,0.8,,,0.4444444444444444,1232.454700000002,1514.7094999999972,1288.5550000000003,,,1411.2744999999995
nath_glass_lossen,26.0,44.0,44.0,18.0,27.0,37.0,-0.13634497327811498,-0.19103272085397166,-0.07338180549931238,-0.1461161606011342,-0.5077153518009903,-0.18572223928561618,0.6028202682019905,0.7457842314541112,0.7803435691024471,0.5419993248582247,1.1623137237382122,0.9711540583678103,-0.7360196856722149,-1.4717932880431601,-1.138361687410041,-0.8608520990633107,-3.0819727856268853,-1.724039022082638,1.429587589788561,1.406420371589584,2.131659731637433,1.1928143148408046,1.4293954234970503,2.425703025236029,2.165607275460776,2.878213659632744,3.270021419047474,2.053666413904115,4.511368209123935,4.149742047318667,5.339516576722138,2.8809234941700566,4.162355686732116,1.3562563257098599,0.932443645180051,1.901988664955222,0.7692307692307693,0.4318181818181818,0.5227272727272727,0.0,0.0,0.16216216216216217,0.6153846153846154,0.18181818181818182,0.36363636363636365,0.0,0.0,0.05405405405405406,2312.0871999999945,2557.268599999996,2604.7230999999956,2633.7230999999956,2517.7232000000004,2570.4504000000015
nestad_ram_gwaun,9.0,43.0,36.0,9.0,22.0,32.0,0.994782677387893,0.722837131312516,0.8834988702213878,0.22073948974894886,0.5696537281413909,0.6811453410095859,0.6235550378387605,1.0094926240401876,0.9211147982971247,0.8333424740886293,2.190755649238351,0.9857134479420887,-0.38332023375762997,-0.659265464119301,-0.6278062200066602,-0.9950395561746924,-3.0756604719185128,-0.8884370157021232,1.7134011123554294,2.7240502516190084,2.2019709735252424,1.8553339007892489,6.0103312951777665,2.8119853172124682,2.096721346113059,3.383315715738309,2.8297771935319025,2.850373456963941,9.08599176709628,3.7004223329145915,9.200985220774355,3.3231027484030893,5.968922619168661,1.7958408076009076,1.2343627317809782,1.9406323868478552,0.8888888888888888,0.3953488372093023,0.6111111111111112,0.1111111111111111,0.09090909090909091,0.1875,0.6666666666666666,0.27906976744186046,0.4444444444444444,0.0,0.0,0.0625,2584.373800000001,3159.0319000000018,2930.4386000000013,2543.0999999999985,2657.3966999999975,2825.666799999999
nidh_malad_pod,15.0,27.0,34.0,15.0,21.0,22.0,1.0577754868526574,0.0891253637980336,0.5931263238154117,1.179533886072358,0.44986502247148197,0.5482283420519569,1.5970735316788882,0.9184650095390385,1.2513724747990926,2.1798808739306352,1.1501667911148354,0.8463649336115726,-1.1654293017839623,-1.222778035489026,-1.6093665199803624,-2.2494743794923466,-2.181088660096072,-0.9717298643652607,3.5317124584596553,1.9359159201765408,2.5439962342454034,4.320268980537315,2.5123644625581334,2.2271160177196423,4.697141760243618,3.1586939556655667,4.153362754225766,6.569743360029662,4.693453122654205,3.198845882084903,12.691372508596872,3.1825791173719513,5.660776134304311,5.718960150380566,0.906100671045053,1.7563489803568553,0.8,0.37037037037037035,0.6176470588235294,0.7333333333333333,0.0,0.13636363636363635,0.6666666666666666,0.2222222222222222,0.47058823529411764,0.5333333333333333,0.0,0.045454545454545456,2935.745799999997,2927.8750999999975,3022.322699999997,2951.487000000001,2656.338300000003,2971.1636
nimbrethil_elvellon_hub,19.0,33.0,34.0,20.0,22.0,31.0,0.2084559343568025,6.303499634437969,1.3008499626818348,-0.16367691462417028,7.217416426075328,5.609996529892548,0.7755675272894441,13.068526205302526,2.483843348411888,0.4792093877319144,13.701741570576466,11.595378132726742,-0.5566284324872175,-0.569630147179361,-0.6221186259649985,-1.252937148668321,-1.406634116302099,-0.948176603689164,2.9613037172269325,56.53713608423203,11.841518269781577,0.5772268413231179,52.990988030086235,54.72784465892224,3.51793214971415,57.10676623141139,12.463636895746575,1.8301639899914388,54.397622146388336,55.6760212626114,3.943171746816302,24.14371272700323,7.1131487798619215,1.079597811314477,6.61547512088813,13.07372247224431,0.15789473684210525,0.2727272727272727,0.3235294117647059,0.0,0.3181818181818182,0.3225806451612903,0.10526315789473684,0.2727272727272727,0.29411764705882354,0.0,0.3181818181818182,0.3225806451612903,1789.5770000000048,1850.5358999999953,1946.3283999999985,1833.1191000000035,1835.296199999997,1957.2138999999952
