object_id,Z,EBV,Z_err,Z_isna,EBV_isna,Zerr_isna,is_train
gellui_ennorath_aderthad,0.3221,0.043,0.02662,0,0,0,0
gellui_firion_iphant,1.025,0.032,0.04144,0,0,0,0
gellui_rodwen_rom,0.2914,0.04,0.02666,0,0,0,0
gilgalad_certh_nost,0.5812,0.041,0.03234,0,0,0,0
glamog_tang_bregedur,0.389,0.06,0.02814,0,0,0,0
glass_agarwaen_aglareb,0.539,0.066,0.0315,0,0,0,0
gli_salph_galadhrim,0.6701,0.121,0.03258,0,0,0,0
grond_lebdas_rom,0.1633,0.052,0.02406,0,0,0,0
gul_Elrim_aegas,0.2965,0.241,0.02613,0,0,0,0
gul_pendrath_hwiniol,0.7718,0.096,0.03354,0,0,0,0
hador_sammar_echad,0.5332,0.079,0.03071,0,0,0,0
hal_tann_Druadan,0.1629,0.01,0.02364,0,0,0,0
hand_pess_nost,0.7362,0.057,0.03541,0,0,0,0
harad_galenas_hub,0.662,0.041,0.03297,0,0,0,0
haust_anwar_gorn,1.157,0.098,0.0448,0,0,0,0
hend_lathron_nana,0.1669,0.038,0.02318,0,0,0,0
hend_tinuviel_ablad,0.4431,0.023,0.02895,0,0,0,0
hervenn_saelor_noroth,0.4398,0.037,0.02897,0,0,0,0
honeg_badhor_agarwaen,1.022,0.025,0.04192,0,0,0,0
hu_dagnir_honeg,0.1575,0.077,0.02372,0,0,0,0
hu_saer_calad,0.3714,0.019,0.02768,0,0,0,0
hul_aderthad_haradrim,0.4597,0.092,0.02919,0,0,0,0
hul_gwador_heron,0.5479,0.043,0.02972,0,0,0,0
hun_erchion_nadhras,0.3009,0.051,0.02583,0,0,0,0
hun_lorn_ogol,3.353,0.013,0.0904,0,0,0,0
iar_hadhod_midh,0.9512,0.01,0.0388,0,0,0,0
imloth_gwathui_gath,3.742,0.04,0.0951,0,0,0,0
ingem_Gonhir_limlug,0.3678,0.01,0.02711,0,0,0,0
ithildin_harad_firiel,2.505,0.012,0.06666,0,0,0,0
ithron_adel_erchion,0.1718,0.094,0.02373,0,0,0,0
lachenn_annon_pod,2.405,0.011,0.06829,0,0,0,0
laer_riel_lebenedh,0.4502,0.032,0.02871,0,0,0,0
laes_haradrim_echad,0.1553,0.014,0.02333,0,0,0,0
lagor_araf_tobas,0.3571,0.011,0.02767,0,0,0,0
lain_aras_sador,0.5608,0.048,0.03164,0,0,0,0
lasguil_thavron_merilin,0.5182,0.284,0.03098,0,0,0,0
lavan_tavor_fuin,0.4505,0.065,0.02913,0,0,0,0
lavan_yll_Gwathuirim,0.6889,0.027,0.03326,0,0,0,0
law_adar_glae,0.5165,0.098,0.03031,0,0,0,0
lebdas_hador_firion,0.1855,0.012,0.02385,0,0,0,0
lebenedh_menel_echad,0.4941,0.058,0.03076,0,0,0,0
lebenedh_muinthel_draug,3.411,0.029,0.09097,0,0,0,0
lend_morn_lembas,0.4268,0.037,0.0288,0,0,0,0
limlug_nath_faun,0.9206,0.029,0.03882,0,0,0,0
lin_amlug_ah,0.1771,0.037,0.02334,0,0,0,0
lin_ris_aglareb,0.7518,0.078,0.03579,0,0,0,0
loss_thurin_edlothiad,0.6935,0.225,0.03425,0,0,0,0
lossen_ingem_nestad,0.00929,0.103,0.02095,0,0,0,0
lossen_saig_ogol,0.6785,0.02,0.03456,0,0,0,0
luin_gador_ist,0.6659,0.037,0.03408,0,0,0,0
maecheneb_raegdan_imrath,0.848,0.149,0.03552,0,0,0,0
maethor_aranarth_pent,0.3332,0.148,0.02745,0,0,0,0
magor_heledir_lembas,0.4853,0.026,0.02971,0,0,0,0
malad_lossen_anann,1.013,0.081,0.03963,0,0,0,0
meldir_bain_rodwen,0.5389,0.145,0.0314,0,0,0,0
menel_magor_amarth,0.7612,0.012,0.03513,0,0,0,0
meril_amlug_forodrim,0.1925,0.062,0.02367,0,0,0,0
midh_archam_gas,0.5033,0.024,0.03057,0,0,0,0
midh_hast_tirith,0.9882,0.014,0.03704,0,0,0,0
morn_andrann_galadh,0.4696,0.019,0.02963,0,0,0,0
muil_rhosc_idhren,1.629,0.014,0.05376,0,0,0,0
muinthel_lagor_hervenn,0.1126,0.057,0.02261,0,0,0,0
muinthel_ylf_manadh,0.1024,0.019,0.02295,0,0,0,0
mund_lossen_emel,2.048,0.146,0.06226,0,0,0,0
mund_pent_agar,0.2999,0.035,0.02558,0,0,0,0
myril_Eru_rom,0.3191,0.034,0.02632,0,0,0,0
nadhras_galas_andrann,2.177,0.041,0.06292,0,0,0,0
neledh_bregedur_grond,0.2628,0.028,0.02634,0,0,0,0
nestad_hud_lembas,0.2052,0.139,0.02407,0,0,0,0
nimbrethil_adel_midh,1.01,0.041,0.04042,0,0,0,0
nimbrethil_bronwe_merilin,0.8376,0.099,0.03651,0,0,0,0
nimbrethil_gobennas_manadh,0.4889,0.015,0.02995,0,0,0,0
nimp_gwaloth_sirion,0.1472,0.02,0.02337,0,0,0,0
nimp_heleg_per,0.6595,0.011,0.0343,0,0,0,0
nimp_rhosc_bass,0.02716,0.016,0.02085,0,0,0,0
nost_haudh_cabor,0.4144,0.013,0.02808,0,0,0,0
ogol_eglan_panas,0.3891,0.111,0.02813,0,0,0,0
pendrath_rhovan_ingem,0.2511,0.011,0.02493,0,0,0,0
peredhel_pent_cair,0.7436,0.01,0.03481,0,0,0,0
perian_gorn_dunadan,1.072,0.011,0.04271,0,0,0,0
pess_gaw_suil,1.502,0.101,0.04921,0,0,0,0
pod_fang_dunadan,0.2222,0.04,0.02426,0,0,0,0
rach_manadh_romru,0.4175,0.037,0.02857,0,0,0,0
raef_espalass_alag,0.1333,0.06,0.02244,0,0,0,0
randir_rhosc_riel,0.7529,0.02,0.03594,0,0,0,0
rhach_haradrim_cirion,0.2429,0.046,0.02443,0,0,0,0
rhosc_thor_glaur,0.8346,0.068,0.03687,0,0,0,0
rhovan_nath_pess,0.2534,0.121,0.02465,0,0,0,0
rist_galas_cirdan,1.579,0.074,0.05312,0,0,0,0
rochir_Druadan_tang,0.5158,0.023,0.02957,0,0,0,0
rochir_ram_riel,0.5473,0.018,0.03167,0,0,0,0
rodwen_thor_glass,0.6686,0.044,0.03392,0,0,0,0
rom_menel_gath,0.7474,0.196,0.03566,0,0,0,0
rovalug_gorn_raug,0.3481,0.172,0.02652,0,0,0,0
rudh_glaur_onodrim,0.5866,0.026,0.03159,0,0,0,0
rusc_lembas_aeruil,1.63,0.129,0.05263,0,0,0,0
rust_lalaith_Druadan,0.9601,0.12,0.0389,0,0,0,0
rust_minai_aeglir,0.9565,0.133,0.03904,0,0,0,0
ryn_gorn_agor,0.715,0.012,0.03418,0,0,0,0
ryn_nana_luith,0.2468,0.086,0.02464,0,0,0,0
sador_curunir_mir,0.6037,0.032,0.03263,0,0,0,0
sador_tathar_amdir,0.5129,0.117,0.03002,0,0,0,0
saer_duin_lebed,1.243,0.067,0.04491,0,0,0,0
saig_elu_cirion,0.7531,0.086,0.03485,0,0,0,0
saig_salph_mirdan,0.3385,0.028,0.02675,0,0,0,0
salab_galvorn_glamog,1.326,0.248,0.04558,0,0,0,0
sammar_glandagol_nimp,0.5478,0.016,0.03173,0,0,0,0
sirion_morgul_ylf,1.356,0.017,0.04714,0,0,0,0
talraph_ryn_nath,0.9162,0.025,0.03899,0,0,0,0
tamin_sador_Gwathuirim,0.2835,0.047,0.02558,0,0,0,0
tann_aphadrim_saelor,0.6775,0.01,0.03303,0,0,0,0
tathar_aeglir_heleg,0.2301,0.089,0.02375,0,0,0,0
tavor_aran_cirdan,0.5319,0.011,0.03128,0,0,0,0
tegilbor_gwathui_gil,0.1311,0.007,0.02268,0,0,0,0
tegilbor_mirdan_glandagol,0.3555,0.05,0.02884,0,0,0,0
thamas_aeglir_rodwen,0.3191,0.018,0.0257,0,0,0,0
thul_salab_minas,1.681,0.059,0.05475,0,0,0,0
tinnu_ninglor_melethril,0.4896,0.011,0.0299,0,0,0,0
toll_maethor_ingem,1.184,0.013,0.04445,0,0,0,0
uanui_tinnu_callon,0.6203,0.078,0.03234,0,0,0,0
uir_baug_ennorath,0.5187,0.038,0.02966,0,0,0,0
uir_lend_aeglir,0.7724,0.022,0.03421,0,0,0,0
uir_ruith_fuin,0.4568,0.105,0.02881,0,0,0,0
ulug_ryn_aduial,0.1399,0.027,0.02338,0,0,0,0
yll_iphant_alagos,0.3719,0.024,0.02665,0,0,0,0
yll_salph_meril,0.6318,0.026,0.0325,0,0,0,0
Eluwaith_adar_aear,0.3433,0.009,0.02691,0,0,0,0
Rochirrim_galadhrim_lunt,0.3463,0.106,0.02686,0,0,0,0
Rochirrim_saig_raef,0.2027,0.04,0.02507,0,0,0,0
Rochirrim_tirith_gaw,0.8776,0.093,0.0371,0,0,0,0
acharn_fuin_dunedhel,1.856,0.055,0.0586,0,0,0,0
achas_galadhrim_hadhod,1.36,0.049,0.04645,0,0,0,0
adan_gwend_amloth,0.1515,0.022,0.02398,0,0,0,0
adan_ryn_nimbrethil,0.08187,0.097,0.02223,0,0,0,0
adel_luith_haradrim,0.4055,0.042,0.02745,0,0,0,0
aderthad_bain_daen,0.7057,0.017,0.03483,0,0,0,0
aduial_fang_minai,0.1716,0.026,0.02374,0,0,0,0
aear_cuil_nana,0.1468,0.056,0.02298,0,0,0,0
aerlinn_amath_adab,0.501,0.066,0.02982,0,0,0,0
agor_glae_glass,0.5806,0.02,0.03178,0,0,0,0
agor_tobas_tirith,0.2173,0.076,0.02427,0,0,0,0
ai_tachol_ira,0.6987,0.01,0.03333,0,0,0,0
alagos_achas_perian,0.9242,0.1,0.03792,0,0,0,0
amarth_thavron_Mithrim,1.401,0.029,0.04871,0,0,0,0
amon_hud_angos,0.5376,0.052,0.03052,0,0,0,0
anann_Mirion_fast,0.2195,0.069,0.02432,0,0,0,0
andrann_gond_romru,1.147,0.031,0.04273,0,0,0,0
andrann_onodrim_sogannen,0.559,0.047,0.0324,0,0,0,0
angos_hal_gaur,0.1966,0.116,0.02373,0,0,0,0
annon_magol_araf,0.1233,0.046,0.02234,0,0,0,0
anwar_echad_faen,0.8096,0.062,0.03666,0,0,0,0
aranarth_saew_lathron,0.2089,0.016,0.02504,0,0,0,0
archam_nidh_ruith,0.6321,0.013,0.03205,0,0,0,0
badhor_myril_glamor,1.618,0.054,0.05298,0,0,0,0
barad_hadhod_aiglos,0.422,0.062,0.02858,0,0,0,0
bass_espalass_nana,0.7297,0.205,0.03496,0,0,0,0
baug_rovalug_faen,0.2007,0.028,0.02389,0,0,0,0
bronwe_celair_firion,0.422,0.021,0.02744,0,0,0,0
cirdan_galad_calad,1.47,0.007,0.04996,0,0,0,0
cirion_espalass_tinnu,1.563,0.103,0.05028,0,0,0,0
cuil_lin_sirion,0.4069,0.011,0.02859,0,0,0,0
cuin_erchion_minas,0.74,0.213,0.03335,0,0,0,0
drafn_aran_lavan,0.3761,0.094,0.0283,0,0,0,0
drafn_luith_eilian,0.2026,0.121,0.02391,0,0,0,0
duin_fae_gwaun,3.252,0.166,0.0838,0,0,0,0
dunadan_gath_edlothiad,0.5919,0.023,0.03186,0,0,0,0
dunadan_gilgalad_idhren,0.2062,0.029,0.02429,0,0,0,0
dunedhel_dirnaith_imlad,0.1825,0.01,0.02336,0,0,0,0
edlothiad_faen_fuin,0.389,0.012,0.02872,0,0,0,0
eilian_roch_ira,1.392,0.025,0.0468,0,0,0,0
eirien_alagos_gas,1.887,0.023,0.05826,0,0,0,0
eirien_calad_ank,0.5546,0.668,0.03219,0,0,0,0
elvellon_nost_rist,1.098,0.018,0.04212,0,0,0,0
fae_saer_maen,0.7182,0.021,0.03662,0,0,0,0
faen_saig_aes,0.6823,0.027,0.03389,0,0,0,0
faen_uruk_tavor,0.8169,0.033,0.03601,0,0,0,0
faradrim_hast_hud,0.6078,0.071,0.03105,0,0,0,0
fern_guldur_Ennor,0.6802,0.025,0.03323,0,0,0,0
fervain_aglareb_bain,1.469,0.037,0.04806,0,0,0,0
fervain_perian_maecheneb,0.2169,0.178,0.02361,0,0,0,0
gador_caras_bellas,0.5348,0.069,0.03023,0,0,0,0
galad_gobennas_hwiniol,2.246,0.01,0.06481,0,0,0,0
galadhrim_per_harad,0.6288,0.17,0.03435,0,0,0,0
galadhrim_raef_mithren,0.2129,0.034,0.02449,0,0,0,0
galas_magor_ungol,0.6747,0.011,0.03305,0,0,0,0
galas_minuial_lin,0.5335,0.096,0.03113,0,0,0,0
galenas_rodwen_lorn,0.128,0.024,0.02241,0,0,0,0
galvorn_aranarth_pent,2.069,0.03,0.06153,0,0,0,0
gas_draug_daen,0.0708,0.025,0.02224,0,0,0,0
gas_glamor_gwael,0.5292,0.046,0.03043,0,0,0,0
gellui_gwaun_ah,0.3437,0.008,0.02747,0,0,0,0
gellui_morn_fast,0.2294,0.102,0.02427,0,0,0,0
gil_eredh_alae,0.3166,0.213,0.02612,0,0,0,0
gilgalad_calad_gwanur,0.4197,0.011,0.0281,0,0,0,0
gilgalad_ninglor_soga,0.5475,0.041,0.03006,0,0,0,0
glamog_hwiniol_lathron,0.4713,0.027,0.02948,0,0,0,0
glamog_pilin_saelor,0.1717,0.01,0.02404,0,0,0,0
gond_gwanur_dunadan,0.4401,0.071,0.02899,0,0,0,0
gond_limlug_tachol,0.2843,0.039,0.02624,0,0,0,0
gondrath_lembas_hu,0.506,0.118,0.02946,0,0,0,0
graw_aderthad_pess,1.063,0.016,0.04159,0,0,0,0
gul_graw_ist,1.669,0.047,0.05402,0,0,0,0
gwachaedir_ris_ninglor,0.4096,0.062,0.02719,0,0,0,0
gwador_ennorath_baneth,0.7003,0.017,0.03379,0,0,0,0
gwael_certh_achad,1.469,0.122,0.04949,0,0,0,0
gwael_cugu_maen,1.337,0.027,0.0484,0,0,0,0
gwaloth_faun_glamog,2.622,0.033,0.07276,0,0,0,0
gwarth_cair_aran,0.3292,0.121,0.02665,0,0,0,0
gwathui_aiglos_imlad,0.3673,0.089,0.02729,0,0,0,0
gwend_gwachaedir_agar,0.3561,0.056,0.02753,0,0,0,0
haeron_roch_aear,0.6038,0.025,0.03276,0,0,0,0
harad_ungol_rhosc,1.785,0.024,0.05481,0,0,0,0
hast_gwarth_amdir,0.7085,0.014,0.03591,0,0,0,0
heron_galadh_Ennor,0.4437,0.024,0.02831,0,0,0,0
heron_nana_mithril,0.5476,0.063,0.03096,0,0,0,0
honeg_Ithil_erchion,0.1258,0.033,0.02344,0,0,0,0
hub_mereth_uruk,1.281,0.163,0.0465,0,0,0,0
hwiniol_bronwe_certh,0.7731,0.045,0.03617,0,0,0,0
idhren_alae_ablad,0.3611,0.052,0.02807,0,0,0,0
ira_hadhod_lasguil,0.8618,0.039,0.03744,0,0,0,0
ira_minai_amon,0.1859,0.015,0.02431,0,0,0,0
ist_lacha_uruk,0.1939,0.024,0.02408,0,0,0,0
ithildin_panas_inias,0.4203,0.112,0.02785,0,0,0,0
ithron_lembas_Eluwaith,0.6684,0.055,0.03472,0,0,0,0
lacha_puig_erchion,0.5572,0.335,0.03107,0,0,0,0
lachenn_achas_saig,0.3711,0.019,0.0278,0,0,0,0
lachenn_agor_galvorn,0.209,0.029,0.024,0,0,0,0
lasguil_melethril_nimbrethil,0.6683,0.032,0.03432,0,0,0,0
lavan_mithren_amdir,0.3879,0.012,0.02688,0,0,0,0
law_calad_amarth,1.545,0.048,0.05031,0,0,0,0
lebdas_maethor_lathron,0.5787,0.015,0.03082,0,0,0,0
lebenedh_amath_tathar,0.1864,0.036,0.02378,0,0,0,0
lhug_anwar_thurin,1.414,0.072,0.04628,0,0,0,0
lhug_rhach_menel,1.49,0.058,0.05029,0,0,0,0
lhug_sirion_saelor,0.1048,0.103,0.02292,0,0,0,0
limlug_callon_rhach,0.2348,0.019,0.02396,0,0,0,0
limlug_echad_harad,0.396,0.065,0.0275,0,0,0,0
lin_gas_amarth,0.4377,0.029,0.02931,0,0,0,0
lossen_achad_Eru,1.462,0.028,0.05038,0,0,0,0
magol_bronwe_malad,0.1736,0.013,0.02344,0,0,0,0
magor_gwarth_minai,0.2827,0.018,0.0251,0,0,0,0
malad_lebed_neledh,1.09,0.118,0.04044,0,0,0,0
melethril_idhren_gul,0.5993,0.038,0.03243,0,0,0,0
mil_fast_puig,0.4896,0.106,0.03,0,0,0,0
minai_midh_rudh,0.2283,0.074,0.02389,0,0,0,0
minuial_cugu_lavan,0.3647,0.169,0.02731,0,0,0,0
mir_nadhras_aran,0.3505,0.014,0.02773,0,0,0,0
mirdan_aran_graw,0.5733,0.033,0.03082,0,0,0,0
mirdan_nadhras_lain,0.8276,0.007,0.03609,0,0,0,0
morgul_ram_meldir,0.7218,0.023,0.03493,0,0,0,0
muinthel_raegdan_aranarth,1.285,0.015,0.0464,0,0,0,0
narthan_gwaloth_tinuviel,1.379,0.079,0.04813,0,0,0,0
narthan_lebdas_ram,0.2183,0.122,0.02375,0,0,0,0
navaer_saelor_gwathui,1.423,0.03,0.04836,0,0,0,0
neledh_cirdan_hador,0.1885,0.028,0.02425,0,0,0,0
neledh_faun_cabor,1.606,0.093,0.05058,0,0,0,0
ninglor_firen_maen,0.2512,0.076,0.02481,0,0,0,0
nothrim_hervenn_imlad,0.4002,0.015,0.02811,0,0,0,0
ogol_haeron_pent,1.426,0.016,0.04892,0,0,0,0
pent_imlad_galadh,1.531,0.024,0.04942,0,0,0,0
pess_randir_lobor,1.647,0.029,0.05179,0,0,0,0
pilin_gwend_morgul,0.1595,0.031,0.02257,0,0,0,0
raegdan_tinuviel_nimbrethil,0.3711,0.141,0.02688,0,0,0,0
ram_heledir_nidh,0.4413,0.009,0.02853,0,0,0,0
randir_faradrim_tirith,0.6382,0.103,0.03244,0,0,0,0
raug_ryn_acharn,1.243,0.117,0.04351,0,0,0,0
ris_magor_aranarth,1.788,0.043,0.05554,0,0,0,0
rist_baug_vin,0.4293,0.1,0.02752,0,0,0,0
rom_vin_paich,0.4562,0.036,0.02927,0,0,0,0
rust_archam_Mithrim,1.204,0.048,0.04436,0,0,0,0
sador_soga_thor,0.587,0.022,0.03167,0,0,0,0
salph_hand_certh,0.1499,0.134,0.02362,0,0,0,0
sammar_haradrim_achad,3.152,0.013,0.08371,0,0,0,0
sogannen_heledir_lorn,0.3534,0.841,0.02709,0,0,0,0
tavor_pilin_neledh,0.3312,0.008,0.02653,0,0,0,0
tegilbor_ah_heledh,0.4636,0.08,0.02933,0,0,0,0
uir_cair_calad,0.1623,0.135,0.0234,0,0,0,0
ungol_cuin_Mirion,0.3231,0.054,0.02682,0,0,0,0
Druadan_glae_aiglos,2.72,0.029,0.07465,0,0,0,0
Druadan_gobennas_graw,1.973,0.057,0.05808,0,0,0,0
Ennor_minas_braig,0.5168,0.052,0.03001,0,0,0,0
Eru_tathar_dam,0.4489,0.016,0.02772,0,0,0,0
Gonhir_achas_uruk,1.209,0.062,0.04409,0,0,0,0
Gonhir_cabor_talraph,0.4393,0.073,0.02892,0,0,0,0
Mirion_gath_gellui,0.4458,0.078,0.02917,0,0,0,0
Mithrim_lavan_aegas,0.8052,0.035,0.03491,0,0,0,0
ablad_ai_heledh,1.03,0.06,0.04071,0,0,0,0
acharn_daen_lunt,1.339,0.027,0.04728,0,0,0,0
achas_tirith_agar,0.3384,0.006,0.02703,0,0,0,0
aegas_glandagol_angos,1.568,0.037,0.05086,0,0,0,0
agar_Eluwaith_galenas,0.8741,0.036,0.03688,0,0,0,0
agar_celeb_aderthad,1.051,0.124,0.04084,0,0,0,0
agor_gaur_pilin,0.3627,0.011,0.02715,0,0,0,0
ah_eglan_aderthad,0.4476,0.031,0.02839,0,0,0,0
ai_curunir_roch,0.3686,0.058,0.02771,0,0,0,0
aith_mithren_hend,1.861,0.037,0.05795,0,0,0,0
alae_cuin_ulug,0.8564,0.032,0.03544,0,0,0,0
alag_Rochirrim_lang,0.87,0.026,0.03613,0,0,0,0
alph_randir_gil,0.1558,0.097,0.02356,0,0,0,0
amarth_lebdas_ang,0.5314,0.096,0.02977,0,0,0,0
amloth_gaur_noroth,1.007,0.016,0.03857,0,0,0,0
anann_elu_dirnaith,1.553,0.118,0.05147,0,0,0,0
anann_helegnen_maen,1.315,0.033,0.04504,0,0,0,0
anann_saig_ai,0.3284,0.011,0.02651,0,0,0,0
ank_haudh_haeron,1.438,0.029,0.04923,0,0,0,0
anwar_heledir_Gwathuirim,0.3981,0.042,0.02737,0,0,0,0
aran_aduial_bregedur,0.9884,0.077,0.03907,0,0,0,0
aranarth_ulug_rhun,0.4237,0.014,0.02811,0,0,0,0
barad_nagol_lin,0.3619,0.013,0.02649,0,0,0,0
bass_thangail_maen,0.357,0.023,0.02684,0,0,0,0
baug_bellas_ang,0.3418,0.086,0.02722,0,0,0,0
baug_cenedril_naer,0.3119,0.015,0.02659,0,0,0,0
cabor_maethor_cuil,0.09177,0.039,0.0229,0,0,0,0
cair_ulug_luithien,0.4919,0.032,0.02978,0,0,0,0
caras_ithron_hu,0.3182,0.01,0.02684,0,0,0,0
celon_per_limlug,1.021,0.227,0.04051,0,0,0,0
corch_gaw_erchion,1.323,0.032,0.04498,0,0,0,0
corch_gwend_lathron,0.8704,0.064,0.03703,0,0,0,0
cugu_tamin_helegnen,0.3285,0.053,0.02666,0,0,0,0
cuin_adan_heledh,0.3667,0.013,0.02761,0,0,0,0
cuin_gwael_cirion,1.144,0.014,0.04315,0,0,0,0
cuin_mindon_pethron,0.3541,0.014,0.02765,0,0,0,0
daen_sogannen_lachenn,0.9439,0.032,0.03899,0,0,0,0
drafn_cuil_glamor,1.268,0.061,0.04525,0,0,0,0
drafn_nur_minas,0.2788,0.187,0.02597,0,0,0,0
dunadan_eglan_aduial,0.5745,0.015,0.03068,0,0,0,0
eilian_riel_lebdas,0.3025,0.066,0.02664,0,0,0,0
eirien_faun_nost,1.141,0.097,0.04252,0,0,0,0
elu_gobennas_curunir,0.3748,0.02,0.02835,0,0,0,0
elvellon_ram_gil,0.198,0.066,0.02351,0,0,0,0
fae_honeg_tirith,0.6146,0.02,0.0322,0,0,0,0
fern_glae_rovalug,1.054,0.02,0.04115,0,0,0,0
gador_nimp_rusc,0.332,0.011,0.02649,0,0,0,0
galad_cabor_pess,0.4317,0.07,0.02853,0,0,0,0
galadh_narthan_araf,0.3816,0.039,0.02782,0,0,0,0
galas_agor_nimbrethil,0.6762,0.015,0.03325,0,0,0,0
galas_uanui_espalass,0.3098,0.014,0.02654,0,0,0,0
gas_acharn_Ennor,0.9369,0.051,0.03991,0,0,0,0
gaw_nana_drego,0.5319,0.02,0.03063,0,0,0,0
gellui_gwaun_rach,0.7891,0.017,0.03565,0,0,0,0
gil_haudh_maen,1.624,0.038,0.05233,0,0,0,0
glandagol_sogannen_Dornhoth,1.809,0.012,0.05677,0,0,0,0
glaur_draug_dol,0.4021,0.024,0.02811,0,0,0,0
gli_dunedhel_pennas,0.5332,0.038,0.02993,0,0,0,0
gond_amdir_thamas,0.4649,0.087,0.02993,0,0,0,0
grond_tavor_callon,0.4932,0.043,0.029,0,0,0,0
guldur_achad_raug,0.1444,0.122,0.02289,0,0,0,0
guldur_achas_fuin,0.3567,0.038,0.02664,0,0,0,0
gwachaedir_heron_cugu,0.3201,0.021,0.02721,0,0,0,0
gwael_dol_haeron,2.095,0.109,0.06094,0,0,0,0
gwathui_gaw_galenas,0.4886,0.073,0.02997,0,0,0,0
gwathui_saig_hu,1.032,0.039,0.04057,0,0,0,0
hador_alae_gondrath,0.4521,0.083,0.0288,0,0,0,0
haradrim_eirien_amdir,0.2938,0.014,0.0267,0,0,0,0
hast_galvorn_celeb,0.6436,0.021,0.03245,0,0,0,0
haudh_vin_helegnen,0.8554,0.059,0.03707,0,0,0,0
haust_anwar_nestad,0.1061,0.062,0.02278,0,0,0,0
heleg_laes_hub,0.9645,0.01,0.03914,0,0,0,0
helegnen_tachol_maethor,0.4846,0.014,0.02917,0,0,0,0
hervess_lhug_iphant,0.4341,0.159,0.02815,0,0,0,0
hub_grond_archam,0.8966,0.016,0.03915,0,0,0,0
hul_ablad_imlad,0.3493,0.08,0.02673,0,0,0,0
hun_Eru_achad,1.25,0.006,0.04429,0,0,0,0
hun_parf_perian,1.139,0.037,0.04303,0,0,0,0
idhren_archam_suil,2.157,0.049,0.06163,0,0,0,0
idhren_mir_amloth,0.3483,0.033,0.02666,0,0,0,0
imloth_lin_menel,0.395,0.016,0.02715,0,0,0,0
imrad_achad_aglareb,0.8211,0.084,0.03594,0,0,0,0
imrath_laer_Elrim,1.903,0.035,0.05489,0,0,0,0
imrath_laug_ithron,0.733,0.111,0.03451,0,0,0,0
in_dunedhel_aegas,0.1466,0.04,0.02358,0,0,0,0
inias_lavan_Eluwaith,0.7292,0.01,0.03516,0,0,0,0
ist_adab_imlad,0.4878,0.034,0.02942,0,0,0,0
ithron_maecheneb_mil,0.3126,0.01,0.02621,0,0,0,0
ithron_rhun_gaurwaith,0.8619,0.013,0.03641,0,0,0,0
lacha_fern_archam,0.5342,0.045,0.02972,0,0,0,0
lacha_iaun_aderthad,0.4836,0.027,0.02979,0,0,0,0
lacha_salab_yll,1.3,0.038,0.04663,0,0,0,0
lachenn_honeg_morn,0.8331,0.027,0.03718,0,0,0,0
lachenn_pess_balrog,0.3429,0.055,0.02732,0,0,0,0
laes_tegilbor_puig,0.386,0.016,0.02775,0,0,0,0
lagor_ah_ablad,0.3119,0.024,0.02659,0,0,0,0
lam_galadhrim_rom,0.4075,0.023,0.02818,0,0,0,0
laug_archam_lend,1.606,0.046,0.05274,0,0,0,0
lavan_amdir_manadh,0.3929,0.087,0.02743,0,0,0,0
law_galas_corf,0.4808,0.074,0.03008,0,0,0,0
lebdas_amdir_harad,0.3361,0.046,0.02646,0,0,0,0
lebed_lebdas_celon,0.4829,0.012,0.02944,0,0,0,0
lembas_nim_noroth,0.3777,0.045,0.02855,0,0,0,0
lorn_bass_raegdan,1.259,0.099,0.04549,0,0,0,0
loss_barad_menel,1.525,0.14,0.05277,0,0,0,0
loss_saig_Eru,0.9582,0.012,0.03932,0,0,0,0
lossen_cair_eglan,0.5633,0.146,0.03108,0,0,0,0
lossen_glamog_Eluwaith,1.094,0.157,0.04248,0,0,0,0
lossen_hador_echad,0.156,0.115,0.02263,0,0,0,0
luin_andrann_cyron,1.015,0.142,0.03934,0,0,0,0
maecheneb_haradrim_glaur,0.4162,0.01,0.02792,0,0,0,0
maen_cugu_in,0.4693,0.023,0.02911,0,0,0,0
maethor_lebdas_saelor,0.9909,0.012,0.04157,0,0,0,0
maethor_tachol_romru,0.5715,0.117,0.0304,0,0,0,0
magor_minuial_corch,0.7954,0.069,0.03583,0,0,0,0
malad_mil_raug,0.4381,0.011,0.02894,0,0,0,0
malad_rochben_badhor,0.1318,0.093,0.02244,0,0,0,0
meldir_raug_saig,0.3497,0.009,0.02666,0,0,0,0
mil_anwar_tinuviel,0.3005,0.052,0.02586,0,0,0,0
minuial_pess_lavan,0.1721,0.025,0.02361,0,0,0,0
mirdan_agarwaen_pennas,1.236,0.043,0.0439,0,0,0,0
muil_parf_muinthel,1.169,0.039,0.04414,0,0,0,0
muil_rusc_uanui,0.924,0.055,0.03784,0,0,0,0
myril_amdir_galas,0.8639,0.01,0.03681,0,0,0,0
nadhras_tirith_rhosc,0.7453,0.015,0.03549,0,0,0,0
naer_galad_rochben,1.155,0.022,0.043,0,0,0,0
navaer_dunedhel_hud,0.3373,0.065,0.02628,0,0,0,0
nestad_corch_nidh,0.4552,0.036,0.02927,0,0,0,0
nidh_in_gath,0.9276,0.024,0.03812,0,0,0,0
nimbrethil_suil_haeron,0.4738,0.066,0.02865,0,0,0,0
noroth_pilin_tobas,1.03,0.056,0.03943,0,0,0,0
onodrim_iphant_echad,0.9694,0.02,0.03869,0,0,0,0
pendrath_laug_uir,0.3997,0.025,0.02737,0,0,0,0
